rep_id,a_type,wid,hit,src,trg,item,sys,sid,rep_type,score_a,time_a,score_b,time_b
0,intra,F0039,375VSR8FVW54YD8KC44DAO3NTINZR3,en,es,ad,all,24,sys_sys,58,732,84,732
0,intra,F0040,3FDWKV9VCNYWFY1I199O7XUYMHKUM5,en,es,ad,all,782,sys_sys,47,1644,17,1644
0,intra,F0039,3EKTG13IZUZTW8EOSVHNGAYF8MGMLJ,en,es,ad,all,68,sys_sys,89,1143,79,1143
0,intra,F0037,3EKTG13IZUZTW8EOSVHNGAYF8MGMLJ,en,es,ad,all,187,sys_sys,91,2493,83,2493
0,intra,F0040,3XUY87HIVPAD2QW9S7I2GND48R6MML,en,es,ad,all,386,sys_sys,15,4867,12,4867
0,intra,F0031,3DFYDSXB2WW6EQVXYCWWR52HHJEUJH,en,es,ad,all,382,sys_sys,100,1813,100,1813
0,intra,F0039,3XWUWJ18TLMFS66RAB0AY7BSZ2QUUY,en,es,ad,all,862,sys_sys,96,1150,66,1150
0,intra,F0040,3XT3KXP24ZUPH4LQKCDTZY912MII6B,en,es,ad,all,811,sys_sys,19,1512,25,1512
0,intra,F0040,3RHLQY6EDT0UU61Q9AJ3B39AEQ4D4J,en,es,ad,all,592,sys_sys,38,4979,52,4979
0,intra,F0037,3O0M2G5VC6YIRGO9XUE1P7QKM1F94F,en,es,ad,all,935,sys_sys,17,3558,23,3558
0,intra,F0021,391FPZIE4CIANK07ACTBFSM24RAUHC,en,es,ad,all,211,sys_sys,100,1705,0,1705
0,intra,F0040,391FPZIE4CIANK07ACTBFSM24RAUHC,en,es,ad,all,1051,sys_sys,26,5311,14,5311
0,intra,F0021,3D1TUISJWIWAJFBRGUBWF4NH44PUI5,en,es,ad,all,162,sys_sys,100,1573,100,1573
0,intra,F0009,371Q3BEXDH5GZS8XRT4I0Y8JFK6ZSR,en,es,ad,all,231,sys_sys,47,2097,55,2097
